model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement
no_revision,exact,pre_second,S,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.0820589523663922,0.1554026466179592,0.9620253164556962,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,79,0.5913344351831148,0.4467080518673777,-0.0192893558669704,0.0851807257924812,0.1556354671641436,0.9746835443037974,1.0,31.79746835443038,9.084556337384236e-05,9.527680132535336e-05,9.999832040606652e-05
monthly_mixed_frequency_kalman_em,exact,pre_second,S,79,0.5947350900660507,0.4126417447063559,0.0388285067227781,0.0856705843798786,0.1554933113431472,0.9620253164556962,1.0,42.77215189873418,9.433169402498471e-05,9.556488856492492e-05,9.996191109577998e-05
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,79,0.6316802729495307,0.4737773229380404,0.0662112362599835,0.090992475521862,0.1558386871250378,0.9620253164556962,1.0,32.620253164556964,9.161855523900674e-05,9.353237719142311e-05,9.987919942710936e-05
release_dfm,exact,pre_second,S,79,0.6907381923525489,0.4420605262914331,-0.0075048396001814,0.0994996689799686,0.1561388973955709,0.9620253164556962,1.0,0.0,,,
revision_dfm_kalman_em,exact,pre_second,S,79,0.6949709053482976,0.464822562021265,0.0640488993370571,0.1001093841320001,0.1560645611933207,0.9620253164556962,1.0,24.81012658227848,9.390002704041374e-05,9.3669612333604e-05,9.986560588594552e-05
standard_dfm,exact,pre_second,S,79,2.92338529783958,1.6559888022137657,0.6257983634253166,0.4211087104439185,0.1984054634308842,0.9240506329113924,1.0,0.0,,,
bridge,exact,pre_second,S,79,4.54265384858136,2.082360160345379,-0.0567565170461708,0.6543616079559872,0.1929801326672391,0.9113924050632912,1.0,0.0,,,
midas_umidas,exact,pre_second,S,79,4.770330173182115,2.0735614295798213,0.4285683883102509,0.6871579976491585,0.2968302601058992,0.8607594936708861,1.0,0.0,,,
ar,exact,pre_second,S,79,6.942115480721942,2.4901407735357477,0.042512275116617,1.0,1.0,0.8987341772151899,1.0,0.0,,,
no_revision,exact,pre_third,T,80,0.3621867125530698,0.2402725,-0.0484925,0.0528438842823974,0.1487243773879313,1.0,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,exact,pre_third,T,80,0.3692109763462723,0.2597293109491538,0.0007731722336124,0.0538687407174679,0.1487742125838685,0.9875,1.0,42.5875,9.440200811054625e-05,9.586332524593056e-05,9.999501178932916e-05
indicator_revision_only_dfm_kalman_em,exact,pre_third,T,80,0.3707698162472593,0.2420483360755522,-0.0487275961157743,0.0540961790869262,0.1487763730577809,1.0,1.0,31.0375,9.137439056807872e-05,9.415508091700844e-05,9.993742233652612e-05
joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,80,0.3721184482018661,0.246242214381904,-0.0413170913014385,0.0542929476277885,0.1487900852971211,1.0,1.0,32.4125,9.333707201835436e-05,9.352230899413464e-05,9.983936563764872e-05
revision_dfm_kalman_em,exact,pre_third,T,80,0.3730632960286532,0.2455953541387102,-0.0388659707888297,0.0544308031246709,0.1487954021738377,1.0,1.0,24.5375,9.293437404244216e-05,9.32113804847474e-05,9.965469673331924e-05
release_dfm,exact,pre_third,T,80,0.4446166872002174,0.2866196694384427,-0.0044366886745788,0.0648706094235539,0.149209923288727,1.0,1.0,0.0,,,
standard_dfm,exact,pre_third,T,80,2.9071466913431796,1.6952067512158628,0.6264289329021568,0.4241594680997125,0.1932321572709735,0.925,1.0,0.0,,,
bridge,exact,pre_third,T,80,4.401929763157702,2.034724902716331,-0.0398637238758493,0.6422517971016471,0.1851955957714749,0.9,1.0,0.0,,,
midas_umidas,exact,pre_third,T,80,6.190490508808118,2.464334501422888,0.3600422160923934,0.9032069724280756,0.386671894836855,0.875,1.0,0.0,,,
ar,exact,pre_third,T,80,6.853900266254954,2.504536216607909,0.0681353139193999,1.0,1.0,0.9,1.0,0.0,,,
standard_dfm,pseudo,pre_advance,A,80,3.051686880620196,1.617840274844697,0.5850074419094153,0.4275941856533458,0.2116061668132362,0.9375,1.0,0.0,,,
release_dfm,pseudo,pre_advance,A,80,3.051686880620196,1.617840274844697,0.5850074419094153,0.4275941856533458,0.2116061668132362,0.9375,1.0,0.0,,,
revision_dfm_kalman_em,pseudo,pre_advance,A,80,3.380002846945497,1.8201847043519064,0.1179008625743152,0.4735969388025574,0.1951602864002537,0.9625,1.0,24.575,9.372164369131896e-05,9.301033021627612e-05,9.99444316614338e-05
indicator_revision_only_dfm_kalman_em,pseudo,pre_advance,A,80,3.565456409224665,2.101993198112723,0.3112552861391719,0.4995821948400827,0.2059183093343401,0.9125,1.0,31.875,8.97965653183069e-05,9.314804341348236e-05,9.956915879045996e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,80,3.609977367006642,1.984454066140676,0.1605314005061352,0.5058203521058842,0.1937282991956153,0.925,1.0,32.1,9.153231389377462e-05,9.34979784049452e-05,9.957269644339934e-05
monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,80,3.728626854574298,1.988785250207998,0.1373446529483546,0.5224452002634278,0.2155504356224092,0.95,1.0,41.3875,9.436104636534708e-05,9.5881518023639e-05,9.994961427668048e-05
bridge,pseudo,pre_advance,A,80,4.853299396730428,2.061680360176223,-0.062621228290724,0.6800313021809987,0.2078092787274127,0.9,1.0,0.0,,,
ar,pseudo,pre_advance,A,80,7.136876466075766,2.4019986787197354,-0.0348836821925187,1.0,1.0,0.9125,1.0,0.0,,,
no_revision,pseudo,pre_advance,A,80,7.26944298718703,2.553570419453158,-0.1943847229089564,1.0185748655930085,0.0511144806424531,0.8875,1.0,0.0,,,
midas_umidas,pseudo,pre_advance,A,80,13.553973435987375,8.229496807263976,-1.5805326543917773,1.89914642636936,0.003145583122828,0.6125,1.0,0.0,,,
no_revision,pseudo,pre_second,S,79,0.5696627235545563,0.3997025316455696,-0.0657987341772151,0.0820589523663922,0.1554026466179592,0.9620253164556962,1.0,0.0,,,
indicator_revision_only_dfm_kalman_em,pseudo,pre_second,S,79,0.5913395153803191,0.4466409266976113,-0.0192515641668561,0.0851814575863009,0.1556355008807509,0.9746835443037974,1.0,31.835443037974684,9.137192042759256e-05,9.539247287019404e-05,9.970365798388257e-05
monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,79,0.5932395574559545,0.4095022992793799,0.0380245725891783,0.0854551554354524,0.1554779363591665,0.9620253164556962,1.0,42.43037974683544,9.398318302518718e-05,9.545835473294452e-05,9.989107895116456e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,79,0.6312514733847517,0.4736162600729763,0.0656147628229159,0.0909307076694012,0.1558250570780037,0.9620253164556962,1.0,32.36708860759494,9.176490469476062e-05,9.360424446466443e-05,9.975865629444102e-05
release_dfm,pseudo,pre_second,S,79,0.6904136306729566,0.4416792069701229,-0.0079340789482547,0.0994529164186645,0.1561355396190309,0.9620253164556962,1.0,0.0,,,
revision_dfm_kalman_em,pseudo,pre_second,S,79,0.69465339202786,0.4642312251294158,0.0634395319565093,0.1000636468749177,0.1560594490322054,0.9620253164556962,1.0,24.82278481012658,9.368912936190409e-05,9.363989350836496e-05,9.986307100241731e-05
standard_dfm,pseudo,pre_second,S,79,2.9162859684726596,1.6502216253940645,0.6290688191942768,0.420086064049367,0.1983784451516895,0.9240506329113924,1.0,0.0,,,
bridge,pseudo,pre_second,S,79,4.542167880186523,2.069129516390108,-0.0561920369722996,0.654291605030195,0.1916852752037389,0.9113924050632912,1.0,0.0,,,
midas_umidas,pseudo,pre_second,S,79,4.7627716394170765,2.056091631829284,0.3916317728813315,0.6860692036373003,0.2949752830466327,0.8734177215189873,1.0,0.0,,,
ar,pseudo,pre_second,S,79,6.942115480721942,2.4901407735357477,0.042512275116617,1.0,1.0,0.8987341772151899,1.0,0.0,,,
no_revision,pseudo,pre_third,T,80,0.3621867125530698,0.2402725,-0.0484925,0.0528438842823974,0.1487243773879313,1.0,1.0,0.0,,,
monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,80,0.3687226367159839,0.260112334328093,-0.0012235814448962,0.0537974908288909,0.1487709885111234,0.9875,1.0,42.9875,9.419491495521816e-05,9.565707396611082e-05,9.996162498274964e-05
indicator_revision_only_dfm_kalman_em,pseudo,pre_third,T,80,0.3707150566726305,0.2419844803532069,-0.0487419112255624,0.0540881895375453,0.1487760105559735,1.0,1.0,31.025,9.194657880959626e-05,9.419725798411242e-05,9.993993631184372e-05
joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,80,0.3721319800979772,0.2462074148268171,-0.0412921317854929,0.054294921962924,0.1487901733722504,1.0,1.0,32.4125,9.391733870095577e-05,9.42091235380895e-05,9.985117018023644e-05
revision_dfm_kalman_em,pseudo,pre_third,T,80,0.3729824226779415,0.2455303117646363,-0.0389071238941596,0.0544190035145847,0.1487948636269643,1.0,1.0,24.55,9.297924988184344e-05,9.3211375161093e-05,9.965571978906268e-05
release_dfm,pseudo,pre_third,T,80,0.4446354112046445,0.2866479518602379,-0.004369775270577,0.0648733412993764,0.1492100595191605,1.0,1.0,0.0,,,
standard_dfm,pseudo,pre_third,T,80,2.906128566370332,1.6923315853777297,0.6300497207873996,0.4240109212966812,0.1930971600572908,0.925,1.0,0.0,,,
bridge,pseudo,pre_third,T,80,4.398694165093339,2.023836204423721,-0.0372443919640485,0.6417797158138154,0.1845357697294485,0.9,1.0,0.0,,,
midas_umidas,pseudo,pre_third,T,80,6.186914482958172,2.466880937795282,0.3828185062852088,0.9026852219340462,0.3847185977533838,0.875,1.0,0.0,,,
ar,pseudo,pre_third,T,80,6.853900266254954,2.504536216607909,0.0681353139193999,1.0,1.0,0.9,1.0,0.0,,,
